rating,title,content,author,date,version,rating_label,review_len
1,账号随时随地都在被封,账号审核封禁操作是人还是机器？作为社交软件主推挂售商品？不能聊天不能发布笔记什么都不能做，动不动就违规，现在真是厉害了,going明明你改名您自行,2026-07-13,9.38,差评,59
1,账号该封的不封，光把正常人封了,我因为询问别人的兴趣爱好，询问能不能交朋友，就被封了，在此之前我就已经因为这个被封了三个号，关键我没有和别人做交易，就是日常的互动询问，你这也能封，我也是无语了，申诉也没有用，实名都摆在眼前也没有用，如果这点不改我会一直开号点一颗心评分的，关键我说的这点不止我一个人提出，你们这群审核有放在眼里吗？现在说个话也要畏首畏尾了，我服了，小红书公司你们招的什么人？神死了，该封的账号，你们封了几个？看到某些人说你们小红书审核严格。真是讽刺。难道不是不分青红皂白吗？😂几个账号全部都被封禁，我现在在小红书已经没有交友资格了，审核你们就这样吧，就继续不分清红皂白，到时候看看还有几个人支持你们软件😂😂😂,在一起时刻123,2026-07-13,9.38,差评,296
1,闪退！！！！！！,在MacBook Pro里使用iPhone镜像，小红书app评论时，评论框会闪退！！！！！！,不好用…………不好用,2026-07-13,9.38,差评,46
1,总感觉像是一个锁妖塔,刷怪蛋🐔😍,焦克儿,2026-07-13,9.38,差评,5
1,公开违法乱封账号,"给小红书一星差评，平台无依据乱封账号，审核机制完全不合理。

1. 账号使用多年，仅分享个人美食、旅行、生活日常，从未发布营销、引流、违规内容，严格遵守社区公约，无任何违规行为，却被系统单方面封禁；

2. 封禁通知只模糊一句“账号存在违规”，不提供具体违规笔记、发布时间、对应社区公约条款，完全不给用户自查、整改的机会；

3. 多次联系在线人工客服，全程只有统一模板回复，无法人工复核，申诉通道形同虚设，提交申诉直接驳回，没有有效维权渠道；

4. 账号内存有大量私人原创笔记、收藏内容、购物订单，平台随意封禁直接造成个人数据损失，审核一刀切、风控机制粗暴，完全不尊重普通用户。
随意封号、维权困难，正常分享都随时面临账号作废风险，不会再推荐身边人使用。",乱封账,2026-07-13,9.38,差评,329
5,小红书,里面什么都有很万能呀,宋棉,2026-07-13,9.38,好评,10
1,给你通知权限不是用来疯狂弹窗的,现在 app 的通病，没给通知权限就疯狂让你给权限，给了权限正儿八经有用的通知没有，全是营销广告通知！,初醉_,2026-07-13,9.38,差评,51
1,莫名其妙封号，客服和邮箱也是互相推责任,很诡异，解绑手机号注册新账号也不行。我已多次联系社区客服、商业合作客服和专业号客服，但每次转接后长期无人承接，消息未读，未获得原因、工单编号或复核结果。目前我已通过外部投诉渠道反馈，但仍希望平台内部优先协助核查。,COsmo—,2026-07-12,9.38,差评,106
1,举报功能不改善 小红书只会走不远,一堆引战对立造谣的帖子、评论，举报几乎不通过，除非幸运儿，合着是想接位下一个新浪微博。平台放任这种乌泱泱的风气，举报功能和审核再这样下去，小红书只会走向没落。,亦或r,2026-07-12,9.38,差评,79
1,垃圾公司,垃圾公司,于铃兰,2026-07-12,9.38,差评,4
1,垃圾,垃圾软件,_jmtam@,2026-07-12,9.38,差评,4
1,很差,没有违规，没有做错，号不给找回，找客服只是一直说废话，完全没有帮到用户解决问题，什么垃圾软件,eugene yeong,2026-07-12,9.38,差评,46
1,直播中主播要求刷礼物，无缘无故被踢出直播间,真的是毫无道德,这评论怎么还不让昵称重复？,2026-07-12,9.38,差评,7
1,不要下载,就算一天之内我就跟一个陌生网友发了一句话，然后就给我弹出来个“！”说我出发了什么敏感信息上看到然后就被封了，申诉也是不听的，那个人机申诉怎么申诉都不通过，这个软件特别垃圾我之前还是蛮喜欢小红书的，因为他的聊天功能特别好玩，然后就不知道怎么了，仅仅不到五分钟的时间就封了，然后好友也是没法找过了呀，想跟我聊聊天也不行，气死我还好我哭了，你这个小红书你迟早倒闭，,l禾,2026-07-12,9.38,差评,179
1,乐子软件,我的账号有问题吗就无缘无故封禁，自己点发现里面都是些啥东西,sz游戏*****,2026-07-12,9.38,差评,29
3,卡,更新完，播放卡,怎么了这么久才回啊,2026-07-12,9.38,中评,7
4,没什么流量,小红书挺好的，但是发同样的视频，抖音流量明显更高，小红书有点限流,喜爱猫2011,2026-07-12,9.38,好评,32
1,一直限流,你就这样吧,DOVELG1982,2026-07-12,9.38,差评,5
5,无视用户体验，小红书系统管理是承包给第三方了吗？,难以相信，我的小红书笔记持续一个多月被系统恶意清理评论，检测账号一切良好安全，发布评论任何，暗限我的账号流量，真的是一个很差的产品，这三年我投入了很多在小红书，很相信小红书的产品，找客户没有用，打电话没有用，小红书能流通到现在，和抖音抢电商资源，真的是可笑，产品能力这么差先维护好客户吧，要不然使用客户会越来越少的,Richard55330127,2026-07-12,9.38,好评,157
1,不让评论是吧,莫名其妙把评论给我隐藏了是吧，屁股歪的平台,云吃吃（多人使用版）,2026-07-12,9.38,差评,21
1,云南犬化小孩蹲后续呢？,小红书的产业链红房子，模仿狗狗的小孩子，这些是人干出来的事？？？,小雅叽里呱啦,2026-07-12,9.38,差评,32
1,网络喷子那么多干吗？,在评论区发表自己的言论，不是骂你傻子，就是骂你，别的，甚至诅咒你道德绑架你，自己发了一个游戏实录评论圈里全是“菜鸡菜鸡”真的受不了虽然有些视频质量很好但是小红书上的“极端田园女权”现象也有很多，最终还是删除了这个软件,是黄￼黄ya,2026-07-12,9.38,差评,108
5,666,666,一只啊哈哈够,2026-07-12,9.38,好评,3
1,“鼓励他们乱禁言”,因为他们乱禁我言，我想打0颗心！！😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,小红书乱禁言🤬🤬🤬🤬🤬🤬🤬🤬,2026-07-12,9.38,差评,84
1,垃圾,乐色,李达12313,2026-07-12,9.38,差评,2
1,一个字，烂,别人骂人的评论我都还不了嘴，我连粗口都没爆就说我不友善，什么玩意,balab999,2026-07-12,9.38,差评,32
5,今天我已经看到了这个视频了,"Esse tipo de coisa é muito bonito, 01",蓝凌泉,2026-07-12,9.38,好评,37
5,小红书,特别好用想要什么？都能找到,@安慰你就不能不,2026-07-12,9.38,好评,13
1,霸王审核，莫名直接封号后永远不给解封。,发布模糊电影内容，直接被封。自己生活发布了那么多心血，直接没有。完全没有解封的方式。精神直接崩溃,i人崩溃。,2026-07-12,9.38,差评,48
1,道德瑕疵,准备卸载，公开披露信息造假。,Wee饿贵科技法,2026-07-12,9.38,差评,14
1,敏感肌,如题，我想改个简介朦胧，结果说违规社区规范，哪天规范说不能改这两个字了？有毛病啊,没有名字的无名氏11,2026-07-12,9.38,差评,40
5,喜欢小红书,喜欢小红书！,我的世界你长点心,2026-07-12,9.38,好评,6
1,歧视男性,歧视男性，引导男女对立，女拳基地,weiqq45,2026-07-12,9.38,差评,16
1,垃圾软件偷窥私信,大家都小心点吧，审核是可以看到你和别人私信的全部内容的，不要下载这个软件,QWEASSLMNBBvjNN,2026-07-12,9.38,差评,36
1,避雷,垃圾女拳的聚集地，捞女集中营，喝兵血的大本营,离镜铁狼,2026-07-12,9.38,差评,22
5,好评,好评,oj xbe gwj,2026-07-12,9.38,好评,2
1,失望,客服最爱踢皮球 神秘审核机制 你砍头的视频放评论区能过审你咋想的？这么大个平台 小孩用户这么多 小孩留一辈子心理阴影怎么办！你小红书付得起这个责任吗？还有莫名其妙封啥号呢？非得让人实名认证才解封,小美女爱跳舞,2026-07-12,9.38,差评,97
1,垃圾,官方多次约谈，什么烂货,月怒腹语师,2026-07-12,9.38,差评,11
4,如下,小红书能不能不要老是弹出那个开启通知的窗口 一天弹一次就算了一天弹好多次真的很影响软件使用体验 可以设置一个近三十天内不再弹出的选项啊 还有就是刷视频的时候标题那个地方总是莫名其妙浮上来一个热评 找标题看就很不方便 能不能改回去,jgsstjk,2026-07-12,9.38,好评,114
1,内容,低俗评论较多,好的76756,2026-07-12,9.38,差评,6
5,震撼美味,有很多家产啊💙❤️💙❤️,梵西小姐姐,2026-07-12,9.38,好评,12
1,管管恶评 小红书乱禁言,发布恶言的你就给他们警告禁言封号啊 怎么全是一堆中年人的老封建 你们是不管的 任由网暴人身攻击是吗？小红书风气差成什么样了不是一天两天是一直都很差 老封建的评论是不管的 客观的人发言你立马给折叠评论 举报恶评你也是不管的 重点关注个屁 我真的是对小红书太失望了 现在风气成什么样子了不应该管管吗？黄腔男什么都有 简直烂的要死,药07,2026-07-12,9.38,差评,162
1,软件跟核心用户一个画像,还上市不？哈哈哈哈哈,卡布卡宏*,2026-07-12,9.38,差评,10
